ts,cpu_percent,rss_mb,power_w,energy_j_total
1759846896.964676,76.00,683.66,11.740,938.329873
1759846897.9649224,50.00,683.66,9.527,947.859390
1759846898.9646537,40.00,683.66,8.262,956.118768
1759846899.9648404,22.00,683.66,6.189,962.309365
1759846900.964687,59.00,683.66,10.065,972.373182
1759846901.9646902,29.00,683.66,7.130,979.503596
1759846902.9646544,32.00,683.66,7.684,987.187597
1759846903.9648948,22.00,683.66,6.075,993.263692
1759846904.9646873,48.00,683.66,9.989,1003.250605
1759846905.9648616,42.00,683.66,11.114,1014.366605
1759846906.96468,40.00,683.66,8.165,1022.530463
1759846907.9649336,30.00,683.66,6.883,1029.415272
1759846908.9646883,39.00,683.66,7.855,1037.268463
1759846909.964882,36.00,683.66,8.515,1045.785592
1759846910.9646816,70.00,683.66,11.030,1056.813823
1759846911.9649208,30.00,683.66,7.168,1063.983970
1759846912.9646783,41.00,683.66,8.042,1072.023928
1759846913.9649405,47.00,683.66,9.412,1081.438699
1759846914.9646497,60.00,683.66,10.268,1091.704053
1759846915.964934,54.00,683.66,10.454,1102.160691
1759846916.9646485,63.00,683.66,9.786,1111.943625
1759846917.9649315,46.00,683.66,8.763,1120.709472
1759846918.9646478,30.00,683.66,6.271,1126.978438
1759846919.9649248,43.00,683.66,9.236,1136.217367
1759846920.9646797,27.00,683.66,6.361,1142.576421
1759846921.964914,42.00,683.66,9.165,1151.743694
1759846922.9646766,24.00,683.66,5.864,1157.605862
1759846923.9648998,43.00,683.66,7.962,1165.570014
1759846924.964685,21.00,683.66,6.361,1171.929434
1759846925.964876,50.00,683.66,9.691,1181.622097
1759846926.9646552,64.00,683.66,9.884,1191.504091
1759846927.9649305,50.00,683.66,9.638,1201.144874
1759846928.9646876,15.00,683.66,4.241,1205.384731
1759846929.9648879,58.00,683.66,11.208,1216.595030
1759846930.964937,52.00,683.66,9.186,1225.781347
1759846931.9648008,108.00,683.66,16.469,1242.248529
1759846932.9647043,29.00,683.66,8.546,1250.793673
1759846933.9646492,97.00,683.66,15.126,1265.918756
1759846934.9647691,38.00,683.66,7.894,1273.813206
1759846935.9649317,47.00,683.66,9.723,1283.538035
1759846936.9649317,50.00,683.66,8.184,1291.721547
1759846937.964936,59.00,683.66,12.135,1303.856891
1759846938.9649322,27.00,683.66,6.270,1310.126956
1759846939.964933,91.00,683.66,14.630,1324.756679
1759846940.9649198,11.00,683.66,4.210,1328.966446
1759846941.9648619,41.00,683.66,8.885,1337.850579
1759846942.9648895,22.00,683.66,5.297,1343.147379
1759846943.9648697,75.00,683.66,12.472,1355.618844
1759846944.964809,20.00,683.66,5.981,1361.599053
1759846945.9648266,42.00,683.66,9.184,1370.783173
1759846946.9648006,27.00,683.66,6.059,1376.841934
1759846947.9649384,64.00,683.66,11.484,1388.327378
1759846948.9649334,37.00,683.66,7.369,1395.696134
1759846949.9649298,65.00,683.79,11.923,1407.619138
1759846950.9649372,29.00,683.79,6.570,1414.189129
